title,number,public_data,state,deal_data,text,url
['维护好路灯，让市民更有幸福感！'],['编号：239580'],['发布日期2020-03-20 17:07:45'],['已受理'],['等待回复：29天21小时54分'],['本人深圳上班，塘厦居住，近两年来每天往返于深莞两地，主要走塘天南路、塘天中路、塘天北路和环市东路。环市东路靠朗润园一期附近以前晚上有亮了四五盏，但现在一盏都不亮。而塘天路从来没有亮过路灯，这条路目前车流量很大，晚上开远光灯的车非常多，安全隐患很大。这几条路明明是有路灯杆在，但是没有发挥灯杆应有的价值。东莞是承接了深圳很多外溢产业和人口，我们选择在这里安家，希望有个美丽安全的家园，而不是一到晚上就漆黑一片，东莞不只是睡城！恳请有关单位去调研一下，帮助市民解决实际问题。'],http://wz.sun0769.com/political/politics/index?id=447505
['疫情期间幼儿园学费问题'],['编号：239581'],['发布日期2020-03-20 17:07:31'],['已回复'],['处理用时：22分0秒'],"['境内刚控制，境外似乎失控，境外输入管控看起来并不好，东莞开学遥遥无期，我就此想问一下，私立幼儿园大班退费问题。\r\n\r\n1.小孩9月上小学，大班目前最后一学期，不存在学费转移到下学期这一说。\r\n2.分批开学，轮到幼儿园，可能本学期开不了的，嗯，老师在群里发发手指游戏，对于独自在家的小孩，解决不了问题\r\n\r\n教育局规定，幼儿园提前缴费一学期，那么，现在烦请答复，开学以后，幼升小这部分，如何退费？\r\n\r\n只退伙食费不退保教费或者延期到9月这种，非常不恰当，请考虑一下答复我，谢谢。', '阳光热线栏目组： 转来投诉收悉。根据《东莞市发展和改革局、东莞市教育局、东莞市财政局关于规范我市幼儿园收费管理的通知》（东发改〔2019〕308号）中关于幼儿“未就读月份应全额退费”的规定，延迟开学后，幼儿未就读月份的保教费、伙食费、校车费等应全额退回家长。 东莞市教育局 2020年3月20日']",http://wz.sun0769.com/political/politics/index?id=447504
['寮步长坑保利中惠悦城高速路加装隔音措施'],['编号：239565'],['发布日期2020-03-20 15:53:51'],['已受理'],['等待回复：29天21小时18分'],['居住在保利中惠悦城内，基本围绕上屯高速路口，车流太大，噪音很严重，能否加装隔音措施？'],http://wz.sun0769.com/political/politics/index?id=447486
['我要投诉虎门龙眼社区部分车辆乱停车导致安全隐患问题。'],['编号：239555'],['发布日期2020-03-20 13:43:01'],['待处理'],['等待处理：29天4小时27分'],['如题。虎门龙眼社区多年前曾以道路宽敞为著名，但是在东三路沙县小吃和巴迪小虎厂门口那条路本来是双车道的，但是近来天天两边都停满车，导致转弯容易被车辆挡住视线造成交通事故。加上早上上班时间段来往车辆特别多，特别是沙县小吃门口每天早上七点20分左右还有一个摩托车佬天天在挡路等着非法营运搭客，非常讨厌，闹都闹不走。如此环境导致简单事故，车主只能吃闷亏，希望有关部门处理，必要时候锁车处理，谢谢！'],http://wz.sun0769.com/political/politics/index?id=447464
['南城中心广场停车费贵'],['编号：239552'],['发布日期2020-03-20 14:05:30'],['已受理'],['等待回复：29天22小时39分'],['东莞南城中心区上班，停车费涨了3倍，我们普通 员工光是上班的停车费就600多，已无法承受。另当初政府定价的基础及目标是什么，涨价如此之大，是否真的能改善交通拥堵，是否能留住人才，是否能更有效的带动汽车行业的发展，都是值得深思。'],http://wz.sun0769.com/political/politics/index?id=447468
['香山路路灯为什么不开？'],['编号：239547'],['发布日期2020-03-20 14:40:34'],['待处理'],['等待处理：29天4小时27分'],['香山路路修好了，车那么多，路灯为什么不开？'],http://wz.sun0769.com/political/politics/index?id=447474
['高铁桥下重型货车过地磅'],['编号：239551'],['发布日期2020-03-20 14:36:16'],['待处理'],['等待处理：29天4小时27分'],['东莞市沙田镇环保路，义沙管理区附近，在高铁桥墩旁边设置地磅，大量重型货车在桥墩下行驶过地磅，存在车共振影响地基与高铁桥墩，请给与严查。如果影响到桥墩附近的地基，请禁止地磅的运作！'],http://wz.sun0769.com/political/politics/index?id=447472
['碧桂园天誉与城市山谷中间的路没有划停车位，停车太多，影响交通和行人安全。'],['编号：239546'],['发布日期2020-03-20 14:42:33'],['待处理'],['等待处理：29天4小时27分'],['碧桂园天誉与城市山谷中间的路没有划停车位，停车太多，影响交通和行人安全。看见过几次辅警拿手机拍照，但是没有后续了。'],http://wz.sun0769.com/political/politics/index?id=447475
['松山湖实验小学'],['编号：239544'],['发布日期2020-03-20 14:31:24'],['已受理'],['等待回复：29天19小时36分'],['松山湖实验小学无直达公交车到北部金域松湖小区，能否考虑在早晚上学时间段开通直达公交车'],http://wz.sun0769.com/political/politics/index?id=447470
['东莞4号线地铁什么时候建设？'],['编号：239562'],['发布日期2020-03-20 14:52:32'],['已受理'],['等待回复：29天20小时21分'],['根据东莞地铁官网显示：http://www.dggdjt.com/node/107.htmx\r\n东莞有4号线和4号线支线，请问什么时候开始建设？'],http://wz.sun0769.com/political/politics/index?id=447478
['连接博深高速的山水天地高速出入口的建设进度'],['编号：239549'],['发布日期2020-03-20 14:44:36'],['待处理'],['等待处理：29天4小时27分'],['请问连接博深高速的山水天地高速出入口的建设进度如何？具体的通车时间是什么时候？'],http://wz.sun0769.com/political/politics/index?id=447477
['请问深惠城际会在谢岗境内设置站点吗？'],['编号：239573'],['发布日期2020-03-20 15:01:35'],['待处理'],['等待处理：29天4小时27分'],['领导:\r\n   您好！\r\n   深圳至惠州城际铁路已经启动工可编制，最新走向为深圳前海-西丽-东莞雁田-龙岗龙城广场-东莞谢岗-广惠城际沥林北站，看走向图经过东莞谢岗有一段距离，请问贵局，本城际铁路会在谢岗境内设置站点吗？东莞市有没有相关争取计划？'],http://wz.sun0769.com/political/politics/index?id=447480
['关于广深第二高铁东莞始发站的建议'],['编号：239563'],['发布日期2020-03-20 14:54:59'],['已受理'],['等待回复：29天19小时43分'],['市政府相关部门领导：\r\n       近日看政府发布的新消息，有意将第二高铁东莞始发站选址从寮步改至南城-厚街段，我个人认为存在较多不合理的地方，理由如下： \r\n       1、与“南城-厚街段”相比，寮步乃至松山湖片区公共交通差距较大，亟待完善。当前南城-厚街段已通城轨、地铁二号线、虎门高铁站、南城客运站等等，但相比而言，寮步几乎鲜有被规划到地铁线路中。松山湖片区公共交通设置长期积贫积弱，尤其对于市政府大力引入的高新科技人才通勤便利度极低，长期依靠班车往返深莞实非长久之策。松山湖内大量企业尽管薪酬已对标广深，仍难以招揽人才与其极不便利的公共交通有高度相关性。CBA体育馆已落户寮步，未来也将有更多华为系企业落户松山湖片区，恳请充分考虑该批次人才的出行需求。 \r\n      2、距离较短设置两个高铁站，将使虎门高铁站沦为鸡肋。虎门高铁站距离西平地铁站仅十余分钟时间，相距甚近。若在南城加设高铁站，虎门高铁站花了大投入存在的必要性存疑。另外，南城、厚街路段拥堵情况已非常严重，若加上大交通枢纽恐将进一步加剧。 \r\n      有鉴于此，恳请相关领导从东莞未来人才引入、地区交通资源平衡、松山湖片区加快发展等角度慎重考虑。 \r\n\r\n      盼回复。'],http://wz.sun0769.com/political/politics/index?id=447479
['关于不动产证'],['编号：239554'],['发布日期2020-03-20 13:58:49'],['已受理'],['等待回复：29天19小时35分'],['我有东莞市寮步镇湖滨花园8座604房地产证，为什么不能办理不动产证？'],http://wz.sun0769.com/political/politics/index?id=447465
['征地年产标准值'],['编号：239567'],['发布日期2020-03-20 15:28:03'],['待处理'],['等待处理：29天4小时27分'],['关于沙田镇自然资源局回复没有征收土地年产标准值，怎样能做出征收土地补偿方案，内定的吗？想给多少就多少吗？请相关领导重示，身在其位应实事求是。'],http://wz.sun0769.com/political/politics/index?id=447484
['居家隔离政策'],['编号：239566'],['发布日期2020-03-20 15:30:55'],['已回复'],['处理用时：1小时15分'],"['我是从湖北省随州市过来东莞的，目前在隔离中，3月18日国务院的通知我们这种是不需要隔离的，东莞的政策与国务院的通知是相违背的。', '您好！感谢您的意见和建议，我们正抓紧研究，确保疫情防控与复工复产两手抓，敬请留意我市最新要求，祝您身体健康！']",http://wz.sun0769.com/political/politics/index?id=447485
['交警呢'],['编号：239569'],['发布日期2020-03-20 15:25:57'],['待处理'],['等待处理：29天4小时27分'],['松山湖北部片区，中科创新广场E栋与御豪轩中间的路，应该是科技三路与研发六路的交叉。每天两旁违停无数的车辆，导致通行效率低下，增加通行危险，周边这么多园区有停车位，交警部门能不能疏导教育一下？每次通过都提心吊胆！'],http://wz.sun0769.com/political/politics/index?id=447483
['投诉东莞国药kn95口罩'],['编号：239508'],['发布日期2020-03-20 11:33:58'],['已受理'],['等待回复：29天21小时25分'],['家人在东莞国药中签kn95后，翌日在东莞国药中心药店兑换，在经过发现，许多人兑换的是戴耳式口罩，而本店则给出只有头戴式口罩，为何不说明口罩种类？此外，口罩能否增加预约数量和种类，像周边兄弟城市一样增加医用口罩，一次性防护口罩之类，从而提高中签率。'],http://wz.sun0769.com/political/politics/index?id=447436
